"","Site","Date","LE","lamda","Temp","Precip","ET","ET_corr","X","NDVI","SAVI","NDMI","NDWI","EVI","BSI","NSMI","NDSI","NDVI_fill","SAVI_fill","NDMI_fill","NDWI_fill","EVI_fill","BSI_fill","NSMI_fill","NDSI_fill","Band","Min","Max","Mean","Stdev","NLCD"
"1","US-CMW",2019-01-05,21.4983080260085,2489151.026375,5.018625,0,0.799524768130235,1.15914344302563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","US-CMW",2019-01-08,19.624883119885,2486393.7226875,6.18647916666667,0,1.08118378998309,1.38464735233687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","US-CMW",2019-01-09,21.5224154258322,2483131.3125625,7.56827083333333,0,1.42902673914539,1.82614444385176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","US-CMW",2019-01-12,24.5811034901621,2490016.2836875,4.65214583333333,0,1.35486285088164,1.67866512081487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","US-CMW",2019-01-13,17.6097896548096,2478466.1733125,9.5441875,0,0.87152767304285,1.05663441716773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","US-CMW",2019-01-14,12.4150428233385,2484329.44628125,7.06080208333333,0,0.624316663804799,0.756806159620262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","US-CMW",2019-01-15,12.4423130412488,2482476.99584375,7.84540625,0,0.631407215420718,0.771028481297381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","US-CMW",2019-01-18,14.9158936234415,2477614.3441875,9.90497916666667,0,0.864927009898157,1.0597647859504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","US-CMW",2019-01-20,13.3147894900328,2486428.10475,6.17191666666667,0,0.729629077111119,0.869578446866442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","US-CMW",2019-01-21,11.4561109945446,2477331.56525,10.02475,0,0.711175117005077,0.867096221581303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","US-CMW",2019-01-22,5.40499872794713,2483674.36715625,7.33826041666667,0,0.355312668446159,0.422327561403557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","US-CMW",2019-01-23,10.5611292278653,2498468.29478125,1.07230208333333,0,0.875487738681444,1.05082454954553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","US-CMW",2019-01-24,8.26955766442992,2493454.4899375,3.19589583333333,0,0.527796959431702,0.634469753957363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","US-CMW",2019-01-25,11.2443894753741,2491215.0814375,4.14439583333333,0,0.594233517017721,0.714372181323807,11,0.25746216851628,0.386059710331381,-0.32257776,-0.439470486,0.34933377745247,0.35366701920085,0.109461381533726,0.663976875116913,0.25746216851628,0.386059710331381,-0.32257776,-0.439470486,0.34933377745247,0.35366701920085,-0.32257776,0.663976875116913,NA,NA,NA,NA,NA,NA
"15","US-CMW",2019-01-26,7.91274813778922,2490237.873375,4.55829166666667,0,0.427843312309232,0.520079051330917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","US-CMW",2019-01-27,9.63030995605715,2489018.34309375,5.07482291666667,0,0.649113615424685,0.773643051292196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","US-CMW",2019-01-28,7.50008947600071,2482124.56740625,7.99467708333333,0,0.500569110504549,0.59442204577675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","US-CMW",2019-01-29,6.44490117853376,2479391.636125,9.15220833333333,0,0.47564961408838,0.564079817511264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","US-CMW",2019-01-30,7.1938080564721,2475689.31759375,10.7203229166667,0,0.38798646260122,0.45335515194482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","US-CMW",2019-01-31,7.62161577880928,2475679.8981875,10.7243125,0,0.536922229286968,0.619686204565516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","US-CMW",2019-02-02,2.38650001785201,2478073.58328125,9.71046875,0,0.55086252884681,0.626967654793032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","US-CMW",2019-02-03,6.52073988976873,2474580.23784375,11.1900729166667,0,0.871203077895586,0.995694683077433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","US-CMW",2019-02-04,17.4915527446154,2470223.1353125,13.0355208333333,0,0.747092059371508,0.857602465064343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","US-CMW",2019-02-05,11.5293959590444,2471474.022625,12.5057083333333,0,1.03021795323064,1.18200439836519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","US-CMW",2019-02-06,10.341691024279,2479812.36140625,8.97401041666667,0,0.726376699526598,0.839352023229786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","US-CMW",2019-02-07,12.8224634793047,2496849.78009375,1.75782291666667,0,0.484237291285637,0.561618967362934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","US-CMW",2019-02-08,9.87340950910717,2497191.43646875,1.61311458333333,0,0.484735544032761,0.557980132792674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","US-CMW",2019-02-11,28.2795418048709,2486902.14928125,5.97113541666667,0,1.30822664883894,1.50484286643593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","US-CMW",2019-02-12,12.103890827461,2495838.26375,2.18625,0,0.532964344861494,0.609115689828892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","US-CMW",2019-02-13,10.6544852257364,2484709.0508125,6.90002083333333,0,0.555694500474851,0.638338804109225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","US-CMW",2019-02-14,9.89395342016583,2473075.3216875,11.8274791666667,0,0.49834708443317,0.57099892178375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","US-CMW",2019-02-15,43.2501359476316,2464317.93,15.5366666666667,0,1.77420821935729,2.03487345452082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","US-CMW",2019-02-16,11.8955178385605,2480540.92665625,8.66542708333333,0,0.904715196704356,1.03522713687996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","US-CMW",2019-02-17,10.4893913022293,2488345.99915625,5.35959375,0,0.903481572071515,1.05580334562856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","US-CMW",2019-02-18,7.34212494450159,2495604.7706875,2.28514583333333,0,0.812492904321842,0.957631203755178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","US-CMW",2019-02-20,25.0709653186622,2499929.16353125,0.453552083333333,0,1.24367510975423,1.45479666074881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","US-CMW",2019-02-21,16.5436133404857,2485435.1566875,6.59247916666667,0,0.727227185859166,0.857251229411955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","US-CMW",2019-02-23,65.7657991033139,2499095.58296875,0.806614583333333,0,2.16799011518768,2.56861673563059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","US-CMW",2019-02-24,32.6017435766033,2496832.9825625,1.7649375,0,1.57915559054836,1.88386448165094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","US-CMW",2019-02-25,25.9871749994481,2484455.51384375,7.00740625,0,1.4368568771932,1.71456614572919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","US-CMW",2019-02-26,21.6220360496577,2480148.8285,8.8315,0,1.10652435042179,1.3452294848038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","US-CMW",2019-02-27,18.1015449493069,2470019.27771875,13.1218645833333,0,0.729487087959979,0.883503890125599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","US-CMW",2019-02-28,12.3885178946856,2476451.96978125,10.3973020833333,0,0.73684719829775,0.870983115531794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0.01,1.01,0.6,0.37,"Mixed"
"44","US-CMW",2019-03-01,14.1015551979457,2473418.52746875,11.6821145833333,0,0.858036078609152,1.01837944355077,24,0.219289019601762,0.328833330969685,-0.325093323,-0.367122027,0.374238464838848,0.326170592420473,0.076499415,0.615946173,0.219289019601762,0.328833330969685,-0.325093323,-0.367122027,0.374238464838848,0.326170592420473,-0.325093323,0.615946173,NA,NA,NA,NA,NA,NA
"45","US-CMW",2019-03-02,12.571487151787,2468293.09159375,13.8529895833333,0,0.640315913219576,0.760298462767301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","US-CMW",2019-03-03,12.0263323037688,2462423.719375,16.3389583333333,0,0.802858213097124,0.948104725512496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","US-CMW",2019-03-04,12.9702513895631,2472384.55703125,12.1200520833333,0,0.794084162448921,0.937743345700043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","US-CMW",2019-03-05,14.8376788419908,2473844.29446875,11.50178125,0,0.951731918230113,1.08294381794538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","US-CMW",2019-03-06,11.7505684044862,2463123.6083125,16.0425208333333,0,0.683104072064845,0.770119842408822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","US-CMW",2019-03-07,12.3501110399325,2461254.31115625,16.8342604166667,0,0.474158906127338,0.534279924542744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","US-CMW",2019-03-08,8.6739430502957,2465438.8639375,15.0618958333333,0,0.448621865697753,0.506158061470325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","US-CMW",2019-03-09,7.56382757948253,2485332.8466875,6.6358125,0,0.671503631066561,0.763237204946657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","US-CMW",2019-03-10,4.3638130032627,2477009.9281875,10.1609791666667,0,0.327470000941308,0.377670132992423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","US-CMW",2019-03-11,21.1829376894444,2467411.725375,14.2262916666667,0,0.994096714856821,1.15909689603287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","US-CMW",2019-03-13,129.716571478098,2484919.45034375,6.81090625,0,4.88109569720272,5.68134943735675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","US-CMW",2019-03-14,46.3063199629296,2483428.4050625,7.4424375,0,1.76164872430032,2.04210298576116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","US-CMW",2019-03-15,31.3862058605696,2487549.50596875,5.69694791666667,0,1.43374601556479,1.69979820333509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","US-CMW",2019-03-16,19.6492609457892,2471314.458375,12.5732916666667,0,0.680571405265379,0.810886329483906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","US-CMW",2019-03-17,21.3018153730454,2477548.088625,9.93304166666667,0,1.15445324000598,1.37539595573539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","US-CMW",2019-03-18,13.7255877352059,2473272.29303125,11.7440520833333,0,0.70973971896635,0.863994550341062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","US-CMW",2019-03-19,17.6108985253809,2468273.392,13.8613333333333,0,0.859580176262456,1.04673428241426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","US-CMW",2019-03-20,16.764559355628,2463454.9353125,15.9021875,0,1.00179331179322,1.23736234725693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","US-CMW",2019-03-21,21.2967406228138,2464652.42959375,15.3949895833333,0,0.824570355660844,1.01854070846061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","US-CMW",2019-03-22,16.8766659709991,2477367.7180625,10.0094375,0,0.824148975104839,1.01802020314884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","US-CMW",2019-03-23,16.4771965271366,2476872.81803125,10.2190520833333,0,0.808911113829041,0.987099538091402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","US-CMW",2019-03-24,17.8913486571706,2470125.5965,13.0768333333333,0,0.964371118160727,1.17665606941925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","US-CMW",2019-03-25,15.0662291982932,2470118.7594375,13.0797291666667,0,0.784469186339265,0.952625680781504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","US-CMW",2019-03-26,14.6853053238226,2461749.8998125,16.6243541666667,0,0.92001243065619,1.10266798152124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","US-CMW",2019-03-27,17.1413612175275,2458937.506125,17.8155416666667,0,0.927738616458449,1.10639580876655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","US-CMW",2019-03-28,19.6793454275078,2460089.79709375,17.3274895833333,0,0.937778674929398,1.11836930907683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","US-CMW",2019-03-29,25.4918543707818,2463973.8634375,15.6823958333333,0,1.27218898409616,1.52603559058907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","US-CMW",2019-03-30,14.2311288420198,2467721.18853125,14.09521875,0,0.631321679065606,0.75496493098662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","US-CMW",2019-03-31,13.7290883430154,2471134.89940625,12.64934375,0,0.639550004128066,0.771059114772381,40,0.220939741572365,0.331328790867624,-0.285980641,-0.337116438,0.483946678850637,0.273298295356563,0.08300269,0.567423303781078,0.220939741572365,0.331328790867624,-0.285980641,-0.337116438,0.483946678850637,0.273298295356563,-0.285980641,0.567423303781078,NA,NA,NA,NA,NA,NA
"74","US-CMW",2019-04-01,11.9344893104647,2471873.40053125,12.3365520833333,0,0.639812126125375,0.770694551120697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","US-CMW",2019-04-02,17.049104829034,2466156.04228125,14.7581354166667,0,0.837759690103265,0.998118417155362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","US-CMW",2019-04-03,19.6446743745356,2462636.38153125,16.2488854166667,0,1.00836808027366,1.18935741414429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","US-CMW",2019-04-04,16.2995314977988,2468082.4953125,13.9421875,0,0.834865179584419,0.974529116516254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","US-CMW",2019-04-06,7.91533066197021,2469845.5720625,13.1954375,0,0.826007628895354,0.9464604750521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","US-CMW",2019-04-07,16.7737403677733,2469311.346625,13.4217083333333,0,0.908904843874795,1.04168654484475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","US-CMW",2019-04-08,19.2231916379601,2461512.84065625,16.7247604166667,0,0.828820845742407,0.945180808613935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","US-CMW",2019-04-09,20.8805706654822,2455222.472625,19.3890416666667,0,1.23382455257072,1.39360259837321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","US-CMW",2019-04-10,18.353872817147,2454732.5159375,19.5965625,0,0.840520929936682,0.941692887579221,49,0.255565293311299,0.383260467048926,-0.257846146,-0.371830562,0.522608479981177,0.258740653476111,0.093215352,0.574055709,0.255565293311299,0.383260467048926,-0.257846146,-0.371830562,0.522608479981177,0.258740653476111,-0.257846146,0.574055709,NA,NA,NA,NA,NA,NA
"83","US-CMW",2019-04-11,21.1479860140893,2472057.09125,12.25875,0,0.886371556284443,0.999491886169671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","US-CMW",2019-04-12,10.2277599025171,2475429.7305625,10.8302708333333,0,0.502335043992066,0.569238296035276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","US-CMW",2019-04-13,12.3425817592326,2477362.9960625,10.0114375,0,0.852698868458199,0.981528507757781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","US-CMW",2019-04-14,16.7615273255504,2471175.0118125,12.6323541666667,0,0.765334169797295,0.880964351430946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","US-CMW",2019-04-15,18.3998775655335,2460135.320125,17.3082083333333,0,1.01770139051041,1.10675056962724,50,0.256393192031148,0.384502036554567,-0.271950198,-0.383010277,0.475582282109231,0.278559890245413,0.119998358426196,0.592284025830314,0.256393192031148,0.384502036554567,-0.271950198,-0.383010277,0.475582282109231,0.278559890245413,-0.271950198,0.592284025830314,NA,NA,NA,NA,NA,NA
"88","US-CMW",2019-04-16,19.5718713638806,2460023.88584375,17.35540625,0,0.992148308790268,1.07763894569733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","US-CMW",2019-04-17,20.642678292371,2467421.14478125,14.2223020833333,0,1.42173494692445,1.54613718428589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","US-CMW",2019-04-18,20.0050851284109,2468342.37746875,13.8321145833333,0,0.94261294238251,1.08553688993245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","US-CMW",2019-04-19,23.5185429622573,2459624.6063125,17.5245208333333,0,1.12316965998938,1.3233573730008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","US-CMW",2019-04-20,27.2236116827285,2452048.62459375,20.7333229166667,0,1.11200115869872,1.31019825817169,54,0.274861639339702,0.412199541045395,-0.267014129,-0.392511628,0.543932147858766,0.268955316,0.104449966223185,0.596178387872578,0.274861639339702,0.412199541045395,-0.267014129,-0.392511628,0.543932147858766,0.268955316,-0.267014129,0.596178387872578,NA,NA,NA,NA,NA,NA
"93","US-CMW",2019-04-21,25.1777510954566,2453751.15153125,20.01221875,0,1.12182555199461,1.30804855024222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","US-CMW",2019-04-22,18.8268559835847,2456578.5228125,18.8146875,0,1.08111847689333,1.25531706036679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","US-CMW",2019-04-23,19.0250886288089,2461300.6211875,16.8146458333333,0,1.0758440180419,1.25440615261781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","US-CMW",2019-04-24,75.8007772077303,2467619.56715625,14.1382604166667,0,2.84835892600709,3.32111244913573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","US-CMW",2019-04-25,33.9681876238908,2456857.465125,18.6965416666667,0,1.20617713499617,1.40637117826795,58,0.308265816851201,0.462295398112142,-0.248495985,-0.40767402,0.591369456179257,0.258658671804112,0.142092359547574,0.59513512067444,0.308265816851201,0.462295398112142,-0.248495985,-0.40767402,0.591369456179257,0.258658671804112,-0.248495985,0.59513512067444,NA,NA,NA,NA,NA,NA
"98","US-CMW",2019-04-26,29.5259208649221,2451672.73371875,20.89253125,0,1.09424731348396,1.27586391660945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","US-CMW",2019-04-27,32.9592710185833,2448121.2240625,22.3967708333333,0,1.1950965606783,1.39345151671314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","US-CMW",2019-04-28,35.1808914687104,2452930.335125,20.359875,0,1.42375849727089,1.67219065155967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","US-CMW",2019-04-29,28.6088062197452,2455607.24184375,19.2260729166667,0,1.02689946995256,1.19733808212548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","US-CMW",2019-04-30,35.2107816341549,2459368.29025,17.6330833333333,0,1.49422659201921,1.74222935574387,66,0.414517369020426,0.621645495445957,-0.13412113,-0.447446663,0.915270165407405,0.158707187405745,0.136433792287531,0.549137102876484,0.414517369020426,0.621645495445957,-0.13412113,-0.447446663,0.915270165407405,0.158707187405745,-0.13412113,0.549137102876484,NA,NA,NA,NA,NA,NA
"103","US-CMW",2019-05-01,36.6689400664243,2460239.22871875,17.2641979166667,0,1.42851189992664,1.66557042966253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","US-CMW",2019-05-02,40.4343113948244,2459245.78878125,17.68496875,0,1.36775533514384,1.59338883813719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","US-CMW",2019-05-03,44.8869031106505,2457273.91109375,18.52015625,0,1.50052893189308,1.74806560058412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
