STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,11/28/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,11/29/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,11/30/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/1/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/2/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/3/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/4/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/5/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/6/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/7/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/8/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/9/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/10/2020,0.43
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/11/2020,0.01
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/12/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/13/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/14/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/15/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/16/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/17/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/18/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/19/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/20/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/21/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/22/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/23/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/24/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/25/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/26/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/27/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/28/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/29/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/30/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,12/31/2020,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/1/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/2/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/3/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/4/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/5/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/6/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/7/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/8/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/9/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/10/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/11/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/12/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/13/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/14/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/15/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/16/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/17/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/18/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/19/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/20/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/21/2021,0.5
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/22/2021,0.01
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/23/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/24/2021,0.11
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/25/2021,0.3
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/26/2021,0.98
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/27/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/28/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/29/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/30/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,1/31/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/1/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/2/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/3/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/4/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/5/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/6/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/7/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/8/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/9/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/10/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/11/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/12/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/13/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/14/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/15/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/16/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/17/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/18/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/19/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/20/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/21/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/22/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/23/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/24/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/25/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/26/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/27/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,2/28/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/1/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/2/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/3/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/4/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/5/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/6/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/7/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/8/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/9/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/10/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/11/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/12/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/13/2021,0.16
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/14/2021,0.02
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/15/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/16/2021,0.03
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/17/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/18/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/19/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/20/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/21/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/22/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/23/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/24/2021,0.17
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/25/2021,0.01
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/26/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/27/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/28/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/29/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/30/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,3/31/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/1/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/2/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/3/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/4/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/5/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/6/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/7/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/8/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/9/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/10/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/11/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/12/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/13/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/14/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/15/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/16/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/17/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/18/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/19/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/20/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/21/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/22/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/23/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/24/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/25/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/26/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/27/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/28/2021,0.01
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/29/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,4/30/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/1/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/2/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/3/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/4/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/5/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/6/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/7/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/8/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/9/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/10/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/11/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/12/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/13/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/14/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/15/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/16/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/17/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/18/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/19/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/20/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/21/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/22/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/23/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/24/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/25/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/26/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/27/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/28/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/29/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/30/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,5/31/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/1/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/2/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/3/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/4/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/5/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/6/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/7/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/8/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/9/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/10/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/11/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/12/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/13/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/14/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/15/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/16/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/17/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/18/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/19/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/20/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/21/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/22/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/23/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/24/2021,0.03
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/25/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/26/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/27/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/28/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/29/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,6/30/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,7/1/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,7/2/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,7/3/2021,0.34
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/1/2021,0.47
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/2/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/3/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/4/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/5/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/6/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/7/2021,0.78
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/8/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/9/2021,0.49
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/10/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/11/2021,0.02
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/12/2021,0.05
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/13/2021,1.07
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/14/2021,0.88
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/15/2021,0.09
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/16/2021,0.74
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/17/2021,0.09
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/18/2021,0.02
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/19/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/20/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/21/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/22/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/23/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/24/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/25/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/26/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/27/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/28/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/29/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/30/2021,0.1
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,8/31/2021,0.35
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/1/2021,1.09
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/2/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/3/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/4/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/5/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/6/2021,0.35
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/7/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/8/2021,0.01
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/9/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/10/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/11/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/12/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/13/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/14/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/15/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/16/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/17/2021,0
USC00026282,"PATAGONIA PATON CENTER, AZ US",31.53923,-110.76028,1232.6,9/18/2021,0
